ZIPA,ZIPN,RUCA2.0,COMMFLAG,STNAME
83111,83111.00,10.00,0.00,Wyoming
83112,83112.00,10.20,0.00,Wyoming
83113,83113.00,10.00,0.00,Wyoming
83114,83114.00,10.60,0.00,Wyoming
83115,83115.00,10.00,0.00,Wyoming
83116,83116.00,7.00,1.00,Wyoming
83118,83118.00,10.20,0.00,Wyoming
83119,83119.00,10.00,1.00,Wyoming
83120,83120.00,10.20,0.00,Wyoming
83121,83121.00,7.00,1.00,Wyoming
83122,83122.00,10.20,0.00,Wyoming
83123,83123.00,10.60,0.00,Wyoming
83124,83124.00,7.00,1.00,Wyoming
83126,83126.00,10.00,0.00,Wyoming
83127,83127.00,10.20,0.00,Wyoming
83128,83128.00,10.20,1.00,Wyoming
83201,83201.00,1.00,0.00,Idaho
83202,83202.00,1.00,0.00,Idaho
83203,83203.00,2.00,0.00,Idaho
83204,83204.00,1.00,0.00,Idaho
83205,83205.00,1.00,1.00,Idaho
83206,83206.00,1.00,1.00,Idaho
83209,83209.00,1.00,0.00,Idaho
83210,83210.00,10.50,0.00,Idaho
83211,83211.00,7.30,0.00,Idaho
83212,83212.00,10.10,0.00,Idaho
83213,83213.00,10.40,0.00,Idaho
83214,83214.00,2.00,0.00,Idaho
83215,83215.00,4.20,1.00,Idaho
83217,83217.00,10.60,0.00,Idaho
83218,83218.00,2.00,1.00,Idaho
83220,83220.00,8.00,0.00,Idaho
83221,83221.00,4.20,0.00,Idaho
83223,83223.00,8.00,1.00,Idaho
83226,83226.00,10.00,0.00,Idaho
83227,83227.00,10.00,0.00,Idaho
83228,83228.00,10.60,0.00,Idaho
83229,83229.00,7.00,1.00,Idaho
83230,83230.00,7.00,0.00,Idaho
83232,83232.00,10.60,0.00,Idaho
83233,83233.00,7.00,1.00,Idaho
83234,83234.00,2.00,0.00,Idaho
83235,83235.00,10.30,0.00,Idaho
83236,83236.00,10.40,0.00,Idaho
83237,83237.00,7.30,0.00,Idaho
83238,83238.00,7.00,0.00,Idaho
83239,83239.00,7.00,1.00,Idaho
83241,83241.00,10.60,0.00,Idaho
83243,83243.00,10.00,0.00,Idaho
83244,83244.00,10.40,0.00,Idaho
83245,83245.00,2.00,0.00,Idaho
83246,83246.00,2.00,0.00,Idaho
83250,83250.00,2.00,0.00,Idaho
83251,83251.00,10.00,0.00,Idaho
83252,83252.00,10.00,0.00,Idaho
83253,83253.00,10.30,0.00,Idaho
83254,83254.00,7.00,0.00,Idaho
83255,83255.00,10.40,0.00,Idaho
83256,83256.00,4.20,1.00,Idaho
83261,83261.00,8.00,0.00,Idaho
83262,83262.00,5.00,0.00,Idaho
83263,83263.00,7.30,0.00,Idaho
83271,83271.00,10.10,0.00,Idaho
83272,83272.00,8.00,0.00,Idaho
83274,83274.00,2.00,0.00,Idaho
83276,83276.00,7.00,0.00,Idaho
83277,83277.00,5.00,1.00,Idaho
83278,83278.00,10.00,0.00,Idaho
83281,83281.00,2.00,1.00,Idaho
83283,83283.00,10.60,0.00,Idaho
83285,83285.00,2.00,0.00,Idaho
83286,83286.00,10.60,0.00,Idaho
83287,83287.00,8.00,0.00,Idaho
83301,83301.00,4.00,0.00,Idaho
83302,83302.00,5.00,0.00,Idaho
83303,83303.00,4.00,1.00,Idaho
83311,83311.00,10.50,1.00,Idaho
83312,83312.00,10.50,1.00,Idaho
83313,83313.00,7.00,0.00,Idaho
83314,83314.00,7.00,0.00,Idaho
83316,83316.00,10.60,0.00,Idaho
83318,83318.00,4.00,0.00,Idaho
83320,83320.00,7.00,0.00,Idaho
83321,83321.00,10.60,0.00,Idaho
83322,83322.00,10.60,0.00,Idaho
83323,83323.00,5.00,0.00,Idaho
83324,83324.00,10.60,0.00,Idaho
83325,83325.00,10.50,0.00,Idaho
83327,83327.00,10.60,0.00,Idaho
83328,83328.00,5.00,0.00,Idaho
83330,83330.00,7.00,0.00,Idaho
83332,83332.00,10.60,0.00,Idaho
83333,83333.00,7.00,0.00,Idaho
83334,83334.00,5.00,0.00,Idaho
83335,83335.00,10.50,0.00,Idaho
83336,83336.00,4.00,0.00,Idaho
83337,83337.00,10.60,1.00,Idaho
83338,83338.00,7.40,0.00,Idaho
83340,83340.00,7.00,0.00,Idaho
83341,83341.00,5.00,0.00,Idaho
83342,83342.00,10.50,0.00,Idaho
83343,83343.00,10.60,0.00,Idaho
83344,83344.00,10.50,0.00,Idaho
83346,83346.00,10.20,0.00,Idaho
83347,83347.00,10.20,0.00,Idaho
83348,83348.00,7.00,0.00,Idaho
83349,83349.00,10.60,0.00,Idaho
83350,83350.00,7.20,0.00,Idaho
83352,83352.00,10.60,0.00,Idaho
83353,83353.00,7.00,1.00,Idaho
83354,83354.00,7.00,1.00,Idaho
83355,83355.00,10.60,0.00,Idaho
83401,83401.00,1.00,0.00,Idaho
83402,83402.00,1.00,0.00,Idaho
83403,83403.00,1.00,1.00,Idaho
83404,83404.00,1.00,0.00,Idaho
83405,83405.00,1.00,1.00,Idaho
83406,83406.00,1.00,0.00,Idaho
83414,83414.00,10.20,0.00,Wyoming
83415,83415.00,1.00,1.00,Idaho
83420,83420.00,10.50,0.00,Idaho
83421,83421.00,10.50,1.00,Idaho
83422,83422.00,10.50,0.00,Idaho
83423,83423.00,10.00,0.00,Idaho
83424,83424.00,10.50,0.00,Idaho
83425,83425.00,10.40,0.00,Idaho
83427,83427.00,2.00,0.00,Idaho
83428,83428.00,2.00,0.00,Idaho
83429,83429.00,10.00,0.00,Idaho
83431,83431.00,2.00,0.00,Idaho
83433,83433.00,10.00,1.00,Idaho
83434,83434.00,2.00,0.00,Idaho
83435,83435.00,10.40,0.00,Idaho
83436,83436.00,10.50,0.00,Idaho
83438,83438.00,7.40,1.00,Idaho
83440,83440.00,4.00,0.00,Idaho
83441,83441.00,4.00,1.00,Idaho
83442,83442.00,2.00,0.00,Idaho
83443,83443.00,2.00,0.00,Idaho
83444,83444.00,10.40,0.00,Idaho
83445,83445.00,7.40,0.00,Idaho
83446,83446.00,10.00,0.00,Idaho
83447,83447.00,10.50,1.00,Idaho
83448,83448.00,5.00,0.00,Idaho
83449,83449.00,2.00,0.00,Idaho
83450,83450.00,10.40,0.00,Idaho
83451,83451.00,10.50,0.00,Idaho
83452,83452.00,10.50,0.00,Idaho
83454,83454.00,1.00,1.00,Idaho
83455,83455.00,10.50,0.00,Idaho
83460,83460.00,4.00,0.00,Idaho
83462,83462.00,7.00,0.00,Idaho
83463,83463.00,7.00,0.00,Idaho
83464,83464.00,10.30,0.00,Idaho
83465,83465.00,10.30,1.00,Idaho
83466,83466.00,7.00,0.00,Idaho
83467,83467.00,7.00,0.00,Idaho
83468,83468.00,10.30,1.00,Idaho
83469,83469.00,7.00,0.00,Idaho
83501,83501.00,1.00,0.00,Idaho
83520,83520.00,7.00,0.00,Idaho
83522,83522.00,10.60,0.00,Idaho
83523,83523.00,10.40,0.00,Idaho
83524,83524.00,2.00,0.00,Idaho
83525,83525.00,10.00,0.00,Idaho
83526,83526.00,10.60,0.00,Idaho
83530,83530.00,7.00,0.00,Idaho
83531,83531.00,7.00,1.00,Idaho
83533,83533.00,10.00,0.00,Idaho
83535,83535.00,10.50,0.00,Idaho
83536,83536.00,10.00,0.00,Idaho
83537,83537.00,10.50,0.00,Idaho
83539,83539.00,10.00,0.00,Idaho
83540,83540.00,2.00,0.00,Idaho
83541,83541.00,2.00,0.00,Idaho
83542,83542.00,10.00,0.00,Idaho
83543,83543.00,10.40,0.00,Idaho
83544,83544.00,7.00,0.00,Idaho
83545,83545.00,2.00,0.00,Idaho
83546,83546.00,10.30,0.00,Idaho
83547,83547.00,10.00,0.00,Idaho
83548,83548.00,2.00,0.00,Idaho
83549,83549.00,10.00,0.00,Idaho
83552,83552.00,10.00,1.00,Idaho
83553,83553.00,10.30,0.00,Idaho
83554,83554.00,7.00,0.00,Idaho
83555,83555.00,10.40,0.00,Idaho
83601,83601.00,10.50,0.00,Idaho
83602,83602.00,2.00,0.00,Idaho
83604,83604.00,10.50,0.00,Idaho
83605,83605.00,1.10,0.00,Idaho
83606,83606.00,1.10,1.00,Idaho
83607,83607.00,1.10,0.00,Idaho
83610,83610.00,10.60,0.00,Idaho
83611,83611.00,10.40,0.00,Idaho
83612,83612.00,10.00,0.00,Idaho
83615,83615.00,10.00,0.00,Idaho
83616,83616.00,1.00,0.00,Idaho
83617,83617.00,7.10,0.00,Idaho
83619,83619.00,4.00,0.00,Idaho
83622,83622.00,2.00,0.00,Idaho
83623,83623.00,10.50,0.00,Idaho
83624,83624.00,10.50,0.00,Idaho
83626,83626.00,1.10,0.00,Idaho
83627,83627.00,10.50,0.00,Idaho
83628,83628.00,7.10,0.00,Idaho
83629,83629.00,2.00,0.00,Idaho
83630,83630.00,1.10,1.00,Idaho
83631,83631.00,2.00,0.00,Idaho
83632,83632.00,10.00,0.00,Idaho
83633,83633.00,10.50,0.00,Idaho
83634,83634.00,2.00,0.00,Idaho
83635,83635.00,10.00,1.00,Idaho
83636,83636.00,7.10,0.00,Idaho
83637,83637.00,2.00,0.00,Idaho
83638,83638.00,10.00,0.00,Idaho
83639,83639.00,2.00,0.00,Idaho
83641,83641.00,2.00,0.00,Idaho
83642,83642.00,1.00,0.00,Idaho
83643,83643.00,10.00,0.00,Idaho
83644,83644.00,2.10,0.00,Idaho
83645,83645.00,10.60,0.00,Idaho
83647,83647.00,4.20,0.00,Idaho
83648,83648.00,7.20,0.00,Idaho
83650,83650.00,10.50,0.00,Idaho
83651,83651.00,1.10,0.00,Idaho
83652,83652.00,1.10,1.00,Idaho
83653,83653.00,1.10,1.00,Idaho
83654,83654.00,10.00,0.00,Idaho
83655,83655.00,5.00,0.00,Idaho
83656,83656.00,1.10,1.00,Idaho
83657,83657.00,10.30,0.00,Idaho
83660,83660.00,10.10,0.00,Idaho
83661,83661.00,4.00,0.00,Idaho
83666,83666.00,2.00,1.00,Idaho
83669,83669.00,2.00,0.00,Idaho
83670,83670.00,10.30,0.00,Idaho
83671,83671.00,10.00,1.00,Idaho
83672,83672.00,7.40,0.00,Idaho
83676,83676.00,2.00,0.00,Idaho
83677,83677.00,10.40,0.00,Idaho
83680,83680.00,1.00,1.00,Idaho
83686,83686.00,1.10,0.00,Idaho
83687,83687.00,1.10,0.00,Idaho
83701,83701.00,1.00,1.00,Idaho
83702,83702.00,1.00,0.00,Idaho
83703,83703.00,1.00,0.00,Idaho
83704,83704.00,1.00,0.00,Idaho
83705,83705.00,1.00,0.00,Idaho
83706,83706.00,1.00,0.00,Idaho
83707,83707.00,1.00,1.00,Idaho
83708,83708.00,1.00,1.00,Idaho
83709,83709.00,1.00,0.00,Idaho
83711,83711.00,1.00,1.00,Idaho
83712,83712.00,1.00,0.00,Idaho
83713,83713.00,1.00,0.00,Idaho
83714,83714.00,1.00,0.00,Idaho
83715,83715.00,1.00,1.00,Idaho
83716,83716.00,1.00,0.00,Idaho
83717,83717.00,1.00,1.00,Idaho
83719,83719.00,1.00,1.00,Idaho
83720,83720.00,1.00,1.00,Idaho
83721,83721.00,1.00,1.00,Idaho
83722,83722.00,1.00,1.00,Idaho
83723,83723.00,1.00,1.00,Idaho
83724,83724.00,1.00,1.00,Idaho
83725,83725.00,1.00,0.00,Idaho
83726,83726.00,1.00,1.00,Idaho
83727,83727.00,1.00,1.00,Idaho
83728,83728.00,1.00,1.00,Idaho
83729,83729.00,1.00,1.00,Idaho
83730,83730.00,1.00,1.00,Idaho
83731,83731.00,1.00,1.00,Idaho
83732,83732.00,1.00,1.00,Idaho
83733,83733.00,1.00,1.00,Idaho
83735,83735.00,1.00,1.00,Idaho
83744,83744.00,1.00,1.00,Idaho
83756,83756.00,1.00,1.00,Idaho
83757,83757.00,1.00,1.00,Idaho
83799,83799.00,1.00,1.00,Idaho
83801,83801.00,2.00,0.00,Idaho
83802,83802.00,10.60,0.00,Idaho
83803,83803.00,2.00,0.00,Idaho
83804,83804.00,10.40,0.00,Idaho
83805,83805.00,7.00,0.00,Idaho
83806,83806.00,5.00,1.00,Idaho
83808,83808.00,10.60,0.00,Idaho
83809,83809.00,9.00,0.00,Idaho
83810,83810.00,2.00,0.00,Idaho
83811,83811.00,10.30,0.00,Idaho
83812,83812.00,10.60,0.00,Idaho
83813,83813.00,9.00,0.00,Idaho
83814,83814.00,1.00,0.00,Idaho
83815,83815.00,1.00,0.00,Idaho
83816,83816.00,1.00,1.00,Idaho
83821,83821.00,10.00,0.00,Idaho
83822,83822.00,10.40,0.00,Idaho
83823,83823.00,5.00,0.00,Idaho
83824,83824.00,10.30,0.00,Idaho
83825,83825.00,7.00,1.00,Idaho
83826,83826.00,10.00,1.00,Idaho
83827,83827.00,10.30,0.00,Idaho
83830,83830.00,7.00,0.00,Idaho
83832,83832.00,10.50,0.00,Idaho
83833,83833.00,2.00,0.00,Idaho
83834,83834.00,10.50,0.00,Idaho
83835,83835.00,1.00,0.00,Idaho
83836,83836.00,10.30,0.00,Idaho
83837,83837.00,7.00,0.00,Idaho
83839,83839.00,10.60,0.00,Idaho
83840,83840.00,7.00,1.00,Idaho
83841,83841.00,7.00,1.00,Idaho
83842,83842.00,2.00,0.00,Idaho
83843,83843.00,4.00,0.00,Idaho
83844,83844.00,4.00,1.00,Idaho
83845,83845.00,10.00,0.00,Idaho
83846,83846.00,10.60,0.00,Idaho
83847,83847.00,7.00,0.00,Idaho
83848,83848.00,10.00,0.00,Idaho
83849,83849.00,10.60,1.00,Idaho
83850,83850.00,10.60,0.00,Idaho
83851,83851.00,10.30,0.00,Idaho
83852,83852.00,7.00,1.00,Idaho
83853,83853.00,10.00,0.00,Idaho
83854,83854.00,1.00,0.00,Idaho
83855,83855.00,10.50,0.00,Idaho
83856,83856.00,10.60,0.00,Idaho
83857,83857.00,10.50,0.00,Idaho
83858,83858.00,2.10,0.00,Idaho
83860,83860.00,8.00,0.00,Idaho
83861,83861.00,7.00,0.00,Idaho
83864,83864.00,7.00,0.00,Idaho
83865,83865.00,7.00,1.00,Idaho
83866,83866.00,7.00,1.00,Idaho
83867,83867.00,10.60,1.00,Idaho
83868,83868.00,10.60,0.00,Idaho
83869,83869.00,2.10,0.00,Idaho
83870,83870.00,10.30,0.00,Idaho
83871,83871.00,5.00,0.00,Idaho
83872,83872.00,10.50,0.00,Idaho
83873,83873.00,10.60,0.00,Idaho
83874,83874.00,7.00,1.00,Idaho
83876,83876.00,10.40,0.00,Idaho
83877,83877.00,1.00,1.00,Idaho
83888,83888.00,7.00,1.00,Idaho
84001,84001.00,10.30,0.00,Utah
84002,84002.00,10.30,0.00,Utah
84003,84003.00,1.00,0.00,Utah
84004,84004.00,1.00,0.00,Utah
84006,84006.00,1.00,0.00,Utah
84007,84007.00,10.30,0.00,Utah
84008,84008.00,4.00,1.00,Utah
84010,84010.00,1.00,0.00,Utah
84011,84011.00,1.00,1.00,Utah
84013,84013.00,2.00,0.00,Utah
84014,84014.00,1.00,0.00,Utah
84015,84015.00,1.00,0.00,Utah
84016,84016.00,1.00,1.00,Utah
84017,84017.00,10.60,0.00,Utah
84018,84018.00,2.00,0.00,Utah
84020,84020.00,1.00,0.00,Utah
84021,84021.00,10.00,0.00,Utah
84022,84022.00,7.00,0.00,Utah
84023,84023.00,10.00,0.00,Utah
84024,84024.00,10.60,1.00,Utah
84025,84025.00,1.00,0.00,Utah
84026,84026.00,10.60,0.00,Utah
84027,84027.00,10.00,1.00,Utah
84028,84028.00,10.00,0.00,Utah
84029,84029.00,3.00,0.00,Utah
84030,84030.00,10.60,1.00,Utah
84031,84031.00,10.00,0.00,Utah
84032,84032.00,7.00,0.00,Utah
84033,84033.00,10.60,0.00,Utah
84034,84034.00,7.00,1.00,Utah
84035,84035.00,5.00,0.00,Utah
84036,84036.00,10.60,0.00,Utah
84037,84037.00,1.00,0.00,Utah
84038,84038.00,10.00,0.00,Utah
84039,84039.00,10.60,0.00,Utah
84040,84040.00,1.00,0.00,Utah
84041,84041.00,1.00,0.00,Utah
84042,84042.00,1.00,0.00,Utah
84043,84043.00,1.00,0.00,Utah
84044,84044.00,1.00,0.00,Utah
84046,84046.00,10.00,0.00,Utah
84047,84047.00,1.00,0.00,Utah
84049,84049.00,7.00,0.00,Utah
84050,84050.00,2.00,0.00,Utah
84051,84051.00,10.00,0.00,Utah
84052,84052.00,10.60,0.00,Utah
84053,84053.00,10.30,0.00,Utah
84054,84054.00,1.00,0.00,Utah
84055,84055.00,10.60,1.00,Utah
84056,84056.00,1.00,0.00,Utah
84057,84057.00,1.00,0.00,Utah
84058,84058.00,1.00,0.00,Utah
84059,84059.00,1.00,1.00,Utah
84060,84060.00,7.30,0.00,Utah
84061,84061.00,10.60,0.00,Utah
84062,84062.00,1.00,0.00,Utah
84063,84063.00,10.00,0.00,Utah
84064,84064.00,10.00,0.00,Utah
84065,84065.00,1.00,0.00,Utah
84066,84066.00,7.00,0.00,Utah
84067,84067.00,1.00,0.00,Utah
84068,84068.00,7.30,1.00,Utah
84069,84069.00,2.00,0.00,Utah
84070,84070.00,1.00,0.00,Utah
84071,84071.00,2.00,0.00,Utah
84072,84072.00,10.00,0.00,Utah
84073,84073.00,10.00,0.00,Utah
84074,84074.00,4.10,0.00,Utah
84075,84075.00,1.00,0.00,Utah
84076,84076.00,10.60,0.00,Utah
84078,84078.00,4.00,0.00,Utah
84079,84079.00,4.00,1.00,Utah
84080,84080.00,2.00,0.00,Utah
84082,84082.00,7.00,0.00,Utah
84083,84083.00,7.00,0.00,Utah
84084,84084.00,1.00,0.00,Utah
84085,84085.00,10.60,0.00,Utah
84086,84086.00,10.00,0.00,Utah
84087,84087.00,1.00,0.00,Utah
84088,84088.00,1.00,0.00,Utah
84089,84089.00,1.00,1.00,Utah
84090,84090.00,1.00,1.00,Utah
84091,84091.00,1.00,1.00,Utah
84092,84092.00,1.00,0.00,Utah
84093,84093.00,1.00,0.00,Utah
84094,84094.00,1.00,0.00,Utah
84095,84095.00,1.00,0.00,Utah
84097,84097.00,1.00,0.00,Utah
84098,84098.00,2.00,0.00,Utah
84101,84101.00,1.00,0.00,Utah
84102,84102.00,1.00,0.00,Utah
84103,84103.00,1.00,0.00,Utah
84104,84104.00,1.00,0.00,Utah
84105,84105.00,1.00,0.00,Utah
84106,84106.00,1.00,0.00,Utah
84107,84107.00,1.00,0.00,Utah
84108,84108.00,1.00,0.00,Utah
84109,84109.00,1.00,0.00,Utah
84110,84110.00,1.00,1.00,Utah
84111,84111.00,1.00,0.00,Utah
84112,84112.00,1.00,0.00,Utah
84113,84113.00,1.00,0.00,Utah
84114,84114.00,1.00,1.00,Utah
84115,84115.00,1.00,0.00,Utah
84116,84116.00,1.00,0.00,Utah
84117,84117.00,1.00,0.00,Utah
84118,84118.00,1.00,0.00,Utah
84119,84119.00,1.00,0.00,Utah
84120,84120.00,1.00,0.00,Utah
84121,84121.00,1.00,0.00,Utah
84122,84122.00,1.00,1.00,Utah
84123,84123.00,1.00,0.00,Utah
84124,84124.00,1.00,0.00,Utah
84125,84125.00,1.00,1.00,Utah
84126,84126.00,1.00,1.00,Utah
84127,84127.00,1.00,1.00,Utah
84128,84128.00,1.00,0.00,Utah
84130,84130.00,1.00,1.00,Utah
84131,84131.00,1.00,1.00,Utah
84132,84132.00,1.00,1.00,Utah
84133,84133.00,1.00,1.00,Utah
84134,84134.00,1.00,1.00,Utah
84136,84136.00,1.00,1.00,Utah
84138,84138.00,1.00,1.00,Utah
84139,84139.00,1.00,1.00,Utah
84141,84141.00,1.00,1.00,Utah
84143,84143.00,1.00,1.00,Utah
84144,84144.00,1.00,1.00,Utah
84145,84145.00,1.00,1.00,Utah
84147,84147.00,1.00,1.00,Utah
84148,84148.00,1.00,1.00,Utah
84150,84150.00,1.00,1.00,Utah
84151,84151.00,1.00,1.00,Utah
84152,84152.00,1.00,1.00,Utah
84153,84153.00,1.00,1.00,Utah
84157,84157.00,1.00,1.00,Utah
84158,84158.00,1.00,1.00,Utah
84165,84165.00,1.00,1.00,Utah
84170,84170.00,1.00,1.00,Utah
84171,84171.00,1.00,1.00,Utah
84180,84180.00,1.00,1.00,Utah
84184,84184.00,1.00,1.00,Utah
84189,84189.00,1.00,1.00,Utah
84190,84190.00,1.00,1.00,Utah
84199,84199.00,1.00,1.00,Utah
84201,84201.00,1.00,1.00,Utah
84244,84244.00,1.00,1.00,Utah
84301,84301.00,10.50,1.00,Utah
84302,84302.00,4.20,0.00,Utah
84304,84304.00,7.40,1.00,Utah
84305,84305.00,2.00,0.00,Utah
84306,84306.00,7.40,0.00,Utah
84307,84307.00,10.50,0.00,Utah
84308,84308.00,2.00,0.00,Utah
84309,84309.00,7.40,0.00,Utah
84310,84310.00,2.00,0.00,Utah
84311,84311.00,7.40,0.00,Utah
84312,84312.00,7.40,0.00,Utah
84313,84313.00,10.60,0.00,Utah
84314,84314.00,10.50,0.00,Utah
84315,84315.00,1.00,0.00,Utah
84316,84316.00,10.60,1.00,Utah
84317,84317.00,2.00,0.00,Utah
84318,84318.00,1.00,0.00,Utah
84319,84319.00,1.00,0.00,Utah
84320,84320.00,2.00,0.00,Utah
84321,84321.00,1.00,0.00,Utah
84322,84322.00,1.00,0.00,Utah
84323,84323.00,1.00,1.00,Utah
84324,84324.00,4.20,0.00,Utah
84325,84325.00,1.00,0.00,Utah
84326,84326.00,1.00,1.00,Utah
84327,84327.00,1.00,1.00,Utah
84328,84328.00,2.00,0.00,Utah
84329,84329.00,10.60,0.00,Utah
84330,84330.00,10.60,0.00,Utah
84331,84331.00,10.60,0.00,Utah
84332,84332.00,1.00,0.00,Utah
84333,84333.00,2.00,0.00,Utah
84334,84334.00,7.40,1.00,Utah
84335,84335.00,1.00,0.00,Utah
84336,84336.00,10.60,0.00,Utah
84337,84337.00,7.40,0.00,Utah
84338,84338.00,2.00,0.00,Utah
84339,84339.00,1.00,0.00,Utah
84340,84340.00,4.20,0.00,Utah
84341,84341.00,1.00,0.00,Utah
84401,84401.00,1.00,0.00,Utah
84402,84402.00,1.00,1.00,Utah
84403,84403.00,1.00,0.00,Utah
84404,84404.00,1.00,0.00,Utah
84405,84405.00,1.00,0.00,Utah
84407,84407.00,1.00,1.00,Utah
84408,84408.00,1.00,0.00,Utah
84409,84409.00,1.00,1.00,Utah
84412,84412.00,1.00,1.00,Utah
84414,84414.00,1.00,0.00,Utah
84415,84415.00,1.00,1.00,Utah
84501,84501.00,4.00,0.00,Utah
84510,84510.00,8.00,0.00,Utah
84511,84511.00,7.00,0.00,Utah
84512,84512.00,7.00,1.00,Utah
84513,84513.00,10.50,1.00,Utah
84515,84515.00,7.00,1.00,Utah
84516,84516.00,10.00,1.00,Utah
84518,84518.00,10.50,1.00,Utah
84520,84520.00,5.00,0.00,Utah
84521,84521.00,10.50,1.00,Utah
84522,84522.00,10.00,1.00,Utah
84523,84523.00,10.00,0.00,Utah
84525,84525.00,10.60,0.00,Utah
84526,84526.00,4.00,0.00,Utah
84527,84527.00,4.00,1.00,Utah
84528,84528.00,10.50,0.00,Utah
84529,84529.00,4.00,1.00,Utah
84530,84530.00,10.60,1.00,Utah
84531,84531.00,10.00,0.00,Utah
84532,84532.00,7.00,0.00,Utah
84533,84533.00,7.00,0.00,Utah
84534,84534.00,8.00,1.00,Utah
84535,84535.00,10.60,0.00,Utah
84536,84536.00,10.00,0.00,Utah
84537,84537.00,10.50,1.00,Utah
84539,84539.00,5.00,1.00,Utah
84540,84540.00,7.00,0.00,Utah
84542,84542.00,4.00,0.00,Utah
84601,84601.00,1.00,0.00,Utah
84602,84602.00,1.00,0.00,Utah
84603,84603.00,1.00,1.00,Utah
84604,84604.00,1.00,0.00,Utah
84605,84605.00,1.00,1.00,Utah
84606,84606.00,1.00,0.00,Utah
84620,84620.00,10.60,1.00,Utah
84621,84621.00,7.00,0.00,Utah
84622,84622.00,7.00,0.00,Utah
84623,84623.00,10.60,1.00,Utah
84624,84624.00,7.00,0.00,Utah
84626,84626.00,2.00,1.00,Utah
84627,84627.00,7.00,0.00,Utah
84628,84628.00,3.00,0.00,Utah
84629,84629.00,10.60,0.00,Utah
84630,84630.00,7.00,0.00,Utah
84631,84631.00,10.60,0.00,Utah
84632,84632.00,10.60,1.00,Utah
84633,84633.00,2.00,1.00,Utah
84634,84634.00,7.00,0.00,Utah
84635,84635.00,8.00,0.00,Utah
84636,84636.00,10.60,1.00,Utah
84637,84637.00,10.60,1.00,Utah
84638,84638.00,7.00,1.00,Utah
84639,84639.00,7.30,1.00,Utah
84640,84640.00,7.00,1.00,Utah
84642,84642.00,7.00,0.00,Utah
84643,84643.00,7.00,1.00,Utah
84644,84644.00,10.60,1.00,Utah
84645,84645.00,3.00,0.00,Utah
84646,84646.00,10.60,1.00,Utah
84647,84647.00,10.60,0.00,Utah
84648,84648.00,7.30,0.00,Utah
84649,84649.00,7.00,1.00,Utah
84651,84651.00,2.00,0.00,Utah
84652,84652.00,10.60,1.00,Utah
84653,84653.00,2.00,0.00,Utah
84654,84654.00,10.60,0.00,Utah
84655,84655.00,2.00,0.00,Utah
84656,84656.00,10.60,1.00,Utah
84657,84657.00,7.00,1.00,Utah
84660,84660.00,2.00,0.00,Utah
84662,84662.00,10.60,1.00,Utah
84663,84663.00,1.00,0.00,Utah
84664,84664.00,1.00,0.00,Utah
84665,84665.00,7.00,1.00,Utah
84667,84667.00,10.60,1.00,Utah
84701,84701.00,7.00,0.00,Utah
84710,84710.00,10.60,0.00,Utah
84711,84711.00,7.00,1.00,Utah
84712,84712.00,10.00,0.00,Utah
84713,84713.00,10.00,0.00,Utah
84714,84714.00,5.00,0.00,Utah
84715,84715.00,10.00,1.00,Utah
84716,84716.00,10.00,0.00,Utah
84717,84717.00,10.00,0.00,Utah
84718,84718.00,10.00,1.00,Utah
84719,84719.00,10.20,0.00,Utah
84720,84720.00,4.00,0.00,Utah
84721,84721.00,4.00,1.00,Utah
84722,84722.00,2.00,0.00,Utah
84723,84723.00,10.60,1.00,Utah
84724,84724.00,8.00,1.00,Utah
84725,84725.00,2.00,1.00,Utah
84726,84726.00,10.00,0.00,Utah
84728,84728.00,8.00,0.00,Utah
84729,84729.00,10.60,0.00,Utah
84730,84730.00,7.00,1.00,Utah
84731,84731.00,10.00,0.00,Utah
84732,84732.00,10.60,1.00,Utah
84733,84733.00,1.00,1.00,Utah
84734,84734.00,10.00,0.00,Utah
84735,84735.00,10.00,1.00,Utah
84736,84736.00,10.00,1.00,Utah
84737,84737.00,7.10,0.00,Utah
84738,84738.00,1.00,0.00,Utah
84739,84739.00,8.00,0.00,Utah
84740,84740.00,10.60,1.00,Utah
84741,84741.00,7.00,0.00,Utah
84742,84742.00,4.00,1.00,Utah
84743,84743.00,10.60,0.00,Utah
84744,84744.00,7.00,1.00,Utah
84745,84745.00,7.10,0.00,Utah
84746,84746.00,7.10,1.00,Utah
84747,84747.00,10.00,0.00,Utah
84749,84749.00,10.00,1.00,Utah
84750,84750.00,10.60,0.00,Utah
84751,84751.00,10.00,0.00,Utah
84752,84752.00,10.00,1.00,Utah
84753,84753.00,5.00,0.00,Utah
84754,84754.00,8.00,0.00,Utah
84755,84755.00,10.60,0.00,Utah
84756,84756.00,5.00,0.00,Utah
84757,84757.00,10.10,0.00,Utah
84758,84758.00,10.60,0.00,Utah
84759,84759.00,10.00,0.00,Utah
84760,84760.00,10.20,0.00,Utah
84761,84761.00,10.20,0.00,Utah
84762,84762.00,10.60,1.00,Utah
84763,84763.00,7.10,1.00,Utah
84764,84764.00,10.00,1.00,Utah
84765,84765.00,1.00,0.00,Utah
84766,84766.00,8.00,0.00,Utah
84767,84767.00,7.10,1.00,Utah
84770,84770.00,1.00,0.00,Utah
84771,84771.00,1.00,1.00,Utah
84772,84772.00,10.20,0.00,Utah
84773,84773.00,10.00,0.00,Utah
84774,84774.00,7.10,1.00,Utah
